geography,time,age,wisqars_rate_firearm_accident,wisqars_rate_firearm_intentional,wisqars_deaths_firearm_accident,wisqars_deaths_firearm_intentional,state_name,year
06,2014-01-01,0-14 Years,NA,NA,NA,NA,California,2014
06,2014-01-01,0-14 Years,NA,NA,NA,NA,California,2014
06,2015-01-01,0-14 Years,NA,0.49,NA,19,California,2015
06,2015-01-01,0-14 Years,NA,NA,NA,NA,California,2015
06,2016-01-01,0-14 Years,NA,0.36,NA,14,California,2016
06,2016-01-01,0-14 Years,NA,NA,NA,NA,California,2016
06,2017-01-01,0-14 Years,NA,0.42,NA,16,California,2017
06,2017-01-01,0-14 Years,NA,NA,NA,NA,California,2017
06,2018-01-01,0-14 Years,NA,0.5,NA,19,California,2018
06,2018-01-01,0-14 Years,NA,NA,NA,NA,California,2018
06,2019-01-01,0-14 Years,NA,0.53,NA,20,California,2019
06,2019-01-01,0-14 Years,NA,NA,NA,NA,California,2019
06,2020-01-01,0-14 Years,NA,0.69,NA,26,California,2020
06,2020-01-01,0-14 Years,NA,NA,NA,NA,California,2020
06,2021-01-01,0-14 Years,NA,0.6,NA,22,California,2021
06,2021-01-01,0-14 Years,NA,0.29,NA,10,California,2021
06,2022-01-01,0-14 Years,NA,0.31,NA,11,California,2022
06,2022-01-01,0-14 Years,NA,0.29,NA,10,California,2022
06,2023-01-01,0-14 Years,NA,0.54,NA,19,California,2023
06,2023-01-01,0-14 Years,NA,NA,NA,NA,California,2023
08,2001-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2001
08,2001-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2001
08,2002-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2002
08,2002-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2002
08,2003-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2003
08,2003-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2003
08,2004-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2004
08,2004-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2004
08,2005-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2005
08,2005-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2005
08,2006-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2006
08,2006-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2006
08,2007-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2007
08,2007-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2007
08,2008-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2008
08,2008-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2008
08,2009-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2009
08,2009-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2009
08,2010-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2010
08,2010-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2010
08,2011-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2011
08,2011-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2011
08,2012-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2012
08,2012-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2012
08,2013-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2013
08,2013-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2013
08,2014-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2014
08,2014-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2014
08,2015-01-01,0-14 Years,NA,1.86,NA,10,Colorado,2015
08,2015-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2015
08,2016-01-01,0-14 Years,NA,1.86,NA,10,Colorado,2016
08,2016-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2016
08,2017-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2017
08,2017-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2017
08,2018-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2018
08,2018-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2018
08,2019-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2019
08,2019-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2019
08,2020-01-01,0-14 Years,NA,2.26,NA,12,Colorado,2020
08,2020-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2020
08,2021-01-01,0-14 Years,NA,2.49,NA,13,Colorado,2021
08,2021-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2021
08,2022-01-01,0-14 Years,NA,2.53,NA,13,Colorado,2022
08,2022-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2022
08,2023-01-01,0-14 Years,NA,2.17,NA,11,Colorado,2023
08,2023-01-01,0-14 Years,NA,NA,NA,NA,Colorado,2023
09,2001-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2001
09,2001-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2001
09,2002-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2002
09,2002-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2002
09,2003-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2003
09,2003-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2003
09,2004-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2004
09,2004-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2004
09,2005-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2005
09,2005-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2005
09,2006-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2006
09,2006-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2006
09,2007-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2007
09,2007-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2007
09,2008-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2008
09,2008-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2008
09,2009-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2009
09,2009-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2009
09,2010-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2010
09,2010-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2010
09,2011-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2011
09,2011-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2011
09,2012-01-01,0-14 Years,NA,3.03,NA,10,Connecticut,2012
09,2012-01-01,0-14 Years,NA,4.11,NA,13,Connecticut,2012
09,2013-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2013
09,2013-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2013
09,2014-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2014
09,2014-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2014
09,2015-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2015
09,2015-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2015
09,2016-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2016
09,2016-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2016
09,2017-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2017
09,2017-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2017
09,2018-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2018
09,2018-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2018
09,2019-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2019
09,2019-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2019
09,2020-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2020
09,2020-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2020
09,2021-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2021
09,2021-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2021
09,2022-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2022
09,2022-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2022
09,2023-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2023
09,2023-01-01,0-14 Years,NA,NA,NA,NA,Connecticut,2023
10,2001-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2001
10,2001-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2001
10,2002-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2002
10,2002-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2002
10,2003-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2003
10,2003-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2003
10,2004-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2004
10,2004-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2004
10,2005-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2005
10,2005-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2005
10,2006-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2006
10,2006-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2006
10,2007-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2007
10,2007-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2007
10,2008-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2008
10,2008-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2008
10,2009-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2009
10,2009-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2009
10,2010-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2010
10,2010-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2010
10,2011-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2011
10,2011-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2011
10,2012-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2012
10,2012-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2012
10,2013-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2013
10,2013-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2013
10,2014-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2014
10,2014-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2014
10,2015-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2015
10,2015-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2015
10,2016-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2016
10,2016-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2016
10,2017-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2017
10,2017-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2017
10,2018-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2018
10,2018-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2018
10,2019-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2019
10,2019-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2019
10,2020-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2020
10,2020-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2020
10,2021-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2021
10,2021-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2021
10,2022-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2022
10,2022-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2022
10,2023-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2023
10,2023-01-01,0-14 Years,NA,NA,NA,NA,Delaware,2023
11,2001-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2001
11,2001-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2001
11,2002-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2002
11,2002-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2002
11,2003-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2003
11,2003-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2003
11,2004-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2004
11,2004-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2004
11,2005-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2005
11,2005-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2005
11,2006-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2006
11,2007-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2007
11,2007-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2007
11,2008-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2008
11,2008-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2008
11,2009-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2009
11,2009-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2009
11,2010-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2010
11,2010-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2010
11,2011-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2011
11,2012-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2012
11,2012-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2012
11,2013-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2013
11,2013-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2013
11,2014-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2014
11,2014-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2014
11,2015-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2015
11,2015-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2015
11,2016-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2016
11,2017-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2017
11,2017-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2017
11,2018-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2018
11,2018-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2018
11,2019-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2019
11,2019-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2019
11,2020-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2020
11,2020-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2020
11,2021-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2021
11,2021-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2021
11,2022-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2022
11,2022-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2022
11,2023-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2023
11,2023-01-01,0-14 Years,NA,NA,NA,NA,District of Columbia,2023
12,2001-01-01,0-14 Years,NA,NA,NA,NA,Florida,2001
12,2001-01-01,0-14 Years,NA,NA,NA,NA,Florida,2001
12,2002-01-01,0-14 Years,NA,0.88,NA,14,Florida,2002
12,2002-01-01,0-14 Years,NA,NA,NA,NA,Florida,2002
12,2003-01-01,0-14 Years,NA,NA,NA,NA,Florida,2003
12,2003-01-01,0-14 Years,NA,NA,NA,NA,Florida,2003
12,2004-01-01,0-14 Years,NA,0.73,NA,12,Florida,2004
12,2004-01-01,0-14 Years,NA,NA,NA,NA,Florida,2004
12,2005-01-01,0-14 Years,NA,0.72,NA,12,Florida,2005
12,2005-01-01,0-14 Years,NA,0.63,NA,10,Florida,2005
12,2006-01-01,0-14 Years,NA,0.6,NA,10,Florida,2006
12,2006-01-01,0-14 Years,NA,NA,NA,NA,Florida,2006
12,2007-01-01,0-14 Years,NA,0.6,NA,10,Florida,2007
12,2007-01-01,0-14 Years,NA,NA,NA,NA,Florida,2007
12,2008-01-01,0-14 Years,NA,0.6,NA,10,Florida,2008
12,2008-01-01,0-14 Years,NA,NA,NA,NA,Florida,2008
12,2009-01-01,0-14 Years,NA,NA,NA,NA,Florida,2009
12,2009-01-01,0-14 Years,NA,NA,NA,NA,Florida,2009
12,2010-01-01,0-14 Years,NA,0.83,NA,14,Florida,2010
12,2010-01-01,0-14 Years,NA,NA,NA,NA,Florida,2010
12,2011-01-01,0-14 Years,NA,NA,NA,NA,Florida,2011
12,2011-01-01,0-14 Years,NA,NA,NA,NA,Florida,2011
12,2012-01-01,0-14 Years,NA,NA,NA,NA,Florida,2012
12,2012-01-01,0-14 Years,NA,NA,NA,NA,Florida,2012
12,2013-01-01,0-14 Years,NA,0.77,NA,13,Florida,2013
12,2013-01-01,0-14 Years,NA,0.62,NA,10,Florida,2013
12,2014-01-01,0-14 Years,NA,1.05,NA,18,Florida,2014
12,2014-01-01,0-14 Years,NA,NA,NA,NA,Florida,2014
12,2015-01-01,0-14 Years,NA,0.87,NA,15,Florida,2015
12,2015-01-01,0-14 Years,NA,NA,NA,NA,Florida,2015
12,2016-01-01,0-14 Years,NA,0.91,NA,16,Florida,2016
12,2016-01-01,0-14 Years,NA,0.83,NA,14,Florida,2016
12,2017-01-01,0-14 Years,NA,0.85,NA,15,Florida,2017
12,2017-01-01,0-14 Years,NA,NA,NA,NA,Florida,2017
12,2018-01-01,0-14 Years,NA,1.12,NA,20,Florida,2018
12,2018-01-01,0-14 Years,NA,0.7,NA,12,Florida,2018
12,2019-01-01,0-14 Years,NA,0.84,NA,15,Florida,2019
12,2019-01-01,0-14 Years,NA,NA,NA,NA,Florida,2019
12,2020-01-01,0-14 Years,NA,1.38,NA,25,Florida,2020
12,2020-01-01,0-14 Years,NA,0.69,NA,12,Florida,2020
12,2021-01-01,0-14 Years,NA,1.39,NA,25,Florida,2021
12,2021-01-01,0-14 Years,NA,NA,NA,NA,Florida,2021
12,2022-01-01,0-14 Years,NA,0.93,NA,17,Florida,2022
12,2022-01-01,0-14 Years,NA,0.75,NA,13,Florida,2022
12,2023-01-01,0-14 Years,NA,1.58,NA,29,Florida,2023
12,2023-01-01,0-14 Years,NA,0.63,NA,11,Florida,2023
13,2001-01-01,0-14 Years,NA,1.16,NA,11,Georgia,2001
13,2001-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2001
13,2002-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2002
13,2002-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2002
13,2003-01-01,0-14 Years,NA,1.23,NA,12,Georgia,2003
13,2003-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2003
13,2004-01-01,0-14 Years,NA,1.32,NA,13,Georgia,2004
13,2004-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2004
13,2005-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2005
13,2005-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2005
13,2006-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2006
13,2006-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2006
13,2007-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2007
13,2007-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2007
13,2008-01-01,0-14 Years,NA,1.24,NA,13,Georgia,2008
13,2008-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2008
13,2009-01-01,0-14 Years,NA,1.42,NA,15,Georgia,2009
13,2009-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2009
13,2010-01-01,0-14 Years,NA,1.61,NA,17,Georgia,2010
13,2010-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2010
13,2011-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2011
13,2011-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2011
13,2012-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2012
13,2012-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2012
13,2013-01-01,0-14 Years,NA,1.14,NA,12,Georgia,2013
13,2013-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2013
13,2014-01-01,0-14 Years,NA,0.95,NA,10,Georgia,2014
13,2014-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2014
13,2015-01-01,0-14 Years,NA,1.52,NA,16,Georgia,2015
13,2015-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2015
13,2016-01-01,0-14 Years,NA,1.33,NA,14,Georgia,2016
13,2016-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2016
13,2017-01-01,0-14 Years,NA,1.04,NA,11,Georgia,2017
13,2017-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2017
13,2018-01-01,0-14 Years,NA,1.14,NA,12,Georgia,2018
13,2018-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2018
13,2019-01-01,0-14 Years,NA,1.04,NA,11,Georgia,2019
13,2019-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2019
13,2020-01-01,0-14 Years,NA,1.97,NA,21,Georgia,2020
13,2020-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2020
13,2021-01-01,0-14 Years,NA,2.74,NA,29,Georgia,2021
13,2021-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2021
13,2022-01-01,0-14 Years,NA,2.18,NA,23,Georgia,2022
13,2022-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2022
13,2023-01-01,0-14 Years,NA,2.28,NA,24,Georgia,2023
13,2023-01-01,0-14 Years,NA,NA,NA,NA,Georgia,2023
15,2001-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2001
15,2001-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2001
15,2002-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2002
15,2002-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2002
15,2003-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2003
15,2003-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2003
15,2004-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2004
15,2004-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2004
15,2005-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2005
15,2005-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2005
15,2006-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2006
15,2006-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2006
15,2007-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2007
15,2007-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2007
15,2008-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2008
15,2008-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2008
15,2009-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2009
15,2009-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2009
15,2010-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2010
15,2010-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2010
15,2011-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2011
15,2011-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2011
15,2012-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2012
15,2012-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2012
15,2013-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2013
15,2013-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2013
15,2014-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2014
15,2014-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2014
15,2015-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2015
15,2015-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2015
15,2016-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2016
15,2016-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2016
15,2017-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2017
15,2017-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2017
15,2018-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2018
15,2018-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2018
15,2019-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2019
15,2019-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2019
15,2020-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2020
15,2020-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2020
15,2021-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2021
15,2021-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2021
15,2022-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2022
15,2022-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2022
15,2023-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2023
15,2023-01-01,0-14 Years,NA,NA,NA,NA,Hawaii,2023
16,2001-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2001
16,2001-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2001
16,2002-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2002
16,2002-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2002
16,2003-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2003
16,2003-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2003
16,2004-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2004
16,2004-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2004
16,2005-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2005
16,2005-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2005
16,2006-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2006
16,2006-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2006
16,2007-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2007
16,2007-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2007
16,2008-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2008
16,2008-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2008
16,2009-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2009
16,2009-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2009
16,2010-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2010
16,2010-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2010
16,2011-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2011
16,2011-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2011
16,2012-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2012
16,2012-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2012
16,2013-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2013
16,2013-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2013
16,2014-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2014
16,2014-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2014
16,2015-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2015
16,2015-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2015
16,2016-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2016
16,2016-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2016
16,2017-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2017
16,2017-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2017
16,2018-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2018
16,2018-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2018
16,2019-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2019
16,2019-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2019
16,2020-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2020
16,2020-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2020
16,2021-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2021
16,2021-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2021
16,2022-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2022
16,2022-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2022
16,2023-01-01,0-14 Years,NA,NA,NA,NA,Idaho,2023
